Sexo;Edad;Funciones;Periodo;Total
Hombres;11 años;Promedio de años vividos el último año de vida;1987;0,473917
Hombres;11 años;Promedio de años vividos el último año de vida;1986;0,52104
Hombres;11 años;Promedio de años vividos el último año de vida;1985;0,446199
Hombres;11 años;Promedio de años vividos el último año de vida;1984;0,512902
Hombres;11 años;Promedio de años vividos el último año de vida;1983;0,490702
Hombres;11 años;Promedio de años vividos el último año de vida;1982;0,491577
Hombres;11 años;Promedio de años vividos el último año de vida;1981;0,475771
Hombres;11 años;Promedio de años vividos el último año de vida;1980;0,529399
Hombres;11 años;Promedio de años vividos el último año de vida;1979;0,533434
Hombres;11 años;Promedio de años vividos el último año de vida;1978;0,510836
Hombres;11 años;Promedio de años vividos el último año de vida;1977;0,499609
Hombres;11 años;Promedio de años vividos el último año de vida;1976;0,560932
Hombres;11 años;Promedio de años vividos el último año de vida;1975;0,460067
Hombres;11 años;Riesgo de muerte;1990;0,289967
Hombres;11 años;Riesgo de muerte;1989;0,187156
Hombres;11 años;Riesgo de muerte;1988;0,235777
Hombres;11 años;Riesgo de muerte;1987;0,286044
Hombres;11 años;Riesgo de muerte;1986;0,259232
Hombres;11 años;Riesgo de muerte;1985;0,299235
Hombres;11 años;Riesgo de muerte;1984;0,264349
Hombres;11 años;Riesgo de muerte;1983;0,27636
Hombres;11 años;Riesgo de muerte;1982;0,298519
Hombres;11 años;Riesgo de muerte;1981;0,285555
Hombres;11 años;Riesgo de muerte;1980;0,299842
Hombres;11 años;Riesgo de muerte;1979;0,270142
Hombres;11 años;Riesgo de muerte;1978;0,360353
Hombres;11 años;Riesgo de muerte;1977;0,32871
Hombres;11 años;Riesgo de muerte;1976;0,300318
Hombres;11 años;Riesgo de muerte;1975;0,312714
Hombres;11 años;Supervivientes;1990;98.814,744234
Hombres;11 años;Supervivientes;1989;98.799,365686
Hombres;11 años;Supervivientes;1988;98.795,680182
Hombres;11 años;Supervivientes;1987;98.676,349271
Hombres;11 años;Supervivientes;1986;98.621,268114
Hombres;11 años;Supervivientes;1985;98.621,690109
Hombres;11 años;Supervivientes;1984;98.530,359859
Hombres;11 años;Supervivientes;1983;98.407,300529
Hombres;11 años;Supervivientes;1982;98.380,295574
Hombres;11 años;Supervivientes;1981;98.196,172357
Hombres;11 años;Supervivientes;1980;98.117,892039
Hombres;11 años;Supervivientes;1979;97.886,411
Hombres;11 años;Supervivientes;1978;97.775,738207
Hombres;11 años;Supervivientes;1977;97.663,966806
Hombres;11 años;Supervivientes;1976;97.525,063525
Hombres;11 años;Supervivientes;1975;97.362,698783
Hombres;11 años;Defunciones teóricas;1990;28,653034
Hombres;11 años;Defunciones teóricas;1989;18,490894
Hombres;11 años;Defunciones teóricas;1988;23,293733
Hombres;11 años;Defunciones teóricas;1987;28,225816
Hombres;11 años;Defunciones teóricas;1986;25,565833
Hombres;11 años;Defunciones teóricas;1985;29,511027
Hombres;11 años;Defunciones teóricas;1984;26,046364
Hombres;11 años;Defunciones teóricas;1983;27,195851
Hombres;11 años;Defunciones teóricas;1982;29,368362
Hombres;11 años;Defunciones teóricas;1981;28,040448
Hombres;11 años;Defunciones teóricas;1980;29,41989
Hombres;11 años;Defunciones teóricas;1979;26,443279
Hombres;11 años;Defunciones teóricas;1978;35,233825
Hombres;11 años;Defunciones teóricas;1977;32,103147
Hombres;11 años;Defunciones teóricas;1976;29,28855
Hombres;11 años;Defunciones teóricas;1975;30,446719
Hombres;11 años;Población estacionaria;1990;98.800,641575
Hombres;11 años;Población estacionaria;1989;98.790,388072
Hombres;11 años;Población estacionaria;1988;98.784,53844
Hombres;11 años;Población estacionaria;1987;98.661,500141
Hombres;11 años;Población estacionaria;1986;98.609,023115
Hombres;11 años;Población estacionaria;1985;98.605,346881
Hombres;11 años;Población estacionaria;1984;98.517,672733
Hombres;11 años;Población estacionaria;1983;98.393,449748
Hombres;11 años;Población estacionaria;1982;98.365,364034
Hombres;11 años;Población estacionaria;1981;98.181,472728
Hombres;11 años;Población estacionaria;1980;98.104,047006
Hombres;11 años;Población estacionaria;1979;97.874,073457
Hombres;11 años;Población estacionaria;1978;97.758,503102
Hombres;11 años;Población estacionaria;1977;97.647,902667
Hombres;11 años;Población estacionaria;1976;97.512,203848
Hombres;11 años;Población estacionaria;1975;97.346,259601
Hombres;11 años;Tiempo por vivir;1990;6.250.902,8932
Hombres;11 años;Tiempo por vivir;1989;6.253.845,2981
Hombres;11 años;Tiempo por vivir;1988;6.263.632,9192
Hombres;11 años;Tiempo por vivir;1987;6.268.016,2363
Hombres;11 años;Tiempo por vivir;1986;6.253.460,2023
Hombres;11 años;Tiempo por vivir;1985;6.221.203,3081
Hombres;11 años;Tiempo por vivir;1984;6.231.806,1284
Hombres;11 años;Tiempo por vivir;1983;6.208.937,423
Hombres;11 años;Tiempo por vivir;1982;6.230.561,7346
Hombres;11 años;Tiempo por vivir;1981;6.168.091,8925
Hombres;11 años;Tiempo por vivir;1980;6.154.150,9684
Hombres;11 años;Tiempo por vivir;1979;6.101.681,3881
Hombres;11 años;Tiempo por vivir;1978;6.062.621,6225
Hombres;11 años;Tiempo por vivir;1977;6.049.972,8746
Hombres;11 años;Tiempo por vivir;1976;6.005.488,0942
Hombres;11 años;Tiempo por vivir;1975;5.979.451,0924
Hombres;11 años;Esperanza de vida;1990;63,258808
Hombres;11 años;Esperanza de vida;1989;63,298436
Hombres;11 años;Esperanza de vida;1988;63,399866
Hombres;11 años;Esperanza de vida;1987;63,520958
Hombres;11 años;Esperanza de vida;1986;63,40884
Hombres;11 años;Esperanza de vida;1985;63,081492
Hombres;11 años;Esperanza de vida;1984;63,247573
Hombres;11 años;Esperanza de vida;1983;63,094276
Hombres;11 años;Esperanza de vida;1982;63,331399
Hombres;11 años;Esperanza de vida;1981;62,813975
Hombres;11 años;Esperanza de vida;1980;62,722006
Hombres;11 años;Esperanza de vida;1979;62,334305
Hombres;11 años;Esperanza de vida;1978;62,005378
Hombres;11 años;Esperanza de vida;1977;61,946827
Hombres;11 años;Esperanza de vida;1976;61,57892
Hombres;11 años;Esperanza de vida;1975;61,414188
Hombres;12 años;Tasa de mortalidad;1990;0,239122
Hombres;12 años;Tasa de mortalidad;1989;0,226651
Hombres;12 años;Tasa de mortalidad;1988;0,244998
Hombres;12 años;Tasa de mortalidad;1987;0,244617
Hombres;12 años;Tasa de mortalidad;1986;0,267027
Hombres;12 años;Tasa de mortalidad;1985;0,255477
Hombres;12 años;Tasa de mortalidad;1984;0,267433
Hombres;12 años;Tasa de mortalidad;1983;0,331149
Hombres;12 años;Tasa de mortalidad;1982;0,306548
Hombres;12 años;Tasa de mortalidad;1981;0,311549
Hombres;12 años;Tasa de mortalidad;1980;0,337563
Hombres;12 años;Tasa de mortalidad;1979;0,353182
Hombres;12 años;Tasa de mortalidad;1978;0,42418
Hombres;12 años;Tasa de mortalidad;1977;0,387168
Hombres;12 años;Tasa de mortalidad;1976;0,406543
Hombres;12 años;Tasa de mortalidad;1975;0,368987
Hombres;12 años;Promedio de años vividos el último año de vida;1990;0,494099
Hombres;12 años;Promedio de años vividos el último año de vida;1989;0,518313
Hombres;12 años;Promedio de años vividos el último año de vida;1988;0,532136
Hombres;12 años;Promedio de años vividos el último año de vida;1987;0,522472
Hombres;12 años;Promedio de años vividos el último año de vida;1986;0,546259
Hombres;12 años;Promedio de años vividos el último año de vida;1985;0,500803
Hombres;12 años;Promedio de años vividos el último año de vida;1984;0,532186
Hombres;12 años;Promedio de años vividos el último año de vida;1983;0,479574
Hombres;12 años;Promedio de años vividos el último año de vida;1982;0,509802
Hombres;12 años;Promedio de años vividos el último año de vida;1981;0,495416
Hombres;12 años;Promedio de años vividos el último año de vida;1980;0,501726
Hombres;12 años;Promedio de años vividos el último año de vida;1979;0,49666
Hombres;12 años;Promedio de años vividos el último año de vida;1978;0,479622
Hombres;12 años;Promedio de años vividos el último año de vida;1977;0,499763
Hombres;12 años;Promedio de años vividos el último año de vida;1976;0,469292
Hombres;12 años;Promedio de años vividos el último año de vida;1975;0,482735
Hombres;12 años;Riesgo de muerte;1990;0,239093
Hombres;12 años;Riesgo de muerte;1989;0,226626
Hombres;12 años;Riesgo de muerte;1988;0,24497
Hombres;12 años;Riesgo de muerte;1987;0,244588
Hombres;12 años;Riesgo de muerte;1986;0,266995
Hombres;12 años;Riesgo de muerte;1985;0,255445
Hombres;12 años;Riesgo de muerte;1984;0,267399
Hombres;12 años;Riesgo de muerte;1983;0,331092
Hombres;12 años;Riesgo de muerte;1982;0,306502
Hombres;12 años;Riesgo de muerte;1981;0,3115
Hombres;12 años;Riesgo de muerte;1980;0,337507
Hombres;12 años;Riesgo de muerte;1979;0,353119
Hombres;12 años;Riesgo de muerte;1978;0,424086
Hombres;12 años;Riesgo de muerte;1977;0,387094
Hombres;12 años;Riesgo de muerte;1976;0,406455
Hombres;12 años;Riesgo de muerte;1975;0,368917
Hombres;12 años;Supervivientes;1990;98.786,0912
Hombres;12 años;Supervivientes;1989;98.780,874791
Hombres;12 años;Supervivientes;1988;98.772,386449
Hombres;12 años;Supervivientes;1987;98.648,123455
Hombres;12 años;Supervivientes;1986;98.595,702281
Hombres;12 años;Supervivientes;1985;98.592,179082
Hombres;12 años;Supervivientes;1984;98.504,313495
Hombres;12 años;Supervivientes;1983;98.380,104678
Hombres;12 años;Supervivientes;1982;98.350,927212
Hombres;12 años;Supervivientes;1981;98.168,131909
Hombres;12 años;Supervivientes;1980;98.088,472148
Hombres;12 años;Supervivientes;1979;97.859,967721
Hombres;12 años;Supervivientes;1978;97.740,504382
Hombres;12 años;Supervivientes;1977;97.631,863658
Hombres;12 años;Supervivientes;1976;97.495,774975
Hombres;12 años;Supervivientes;1975;97.332,252064
Hombres;12 años;Defunciones teóricas;1990;23,619093
Hombres;12 años;Defunciones teóricas;1989;22,386314
Hombres;12 años;Defunciones teóricas;1988;24,19626
Hombres;12 años;Defunciones teóricas;1987;24,128158
Hombres;12 años;Defunciones teóricas;1986;26,324542
Hombres;12 años;Defunciones teóricas;1985;25,184858
Hombres;12 años;Defunciones teóricas;1984;26,339985
Hombres;12 años;Defunciones teóricas;1983;32,572834
Hombres;12 años;Defunciones teóricas;1982;30,144731
Hombres;12 años;Defunciones teóricas;1981;30,579354
Hombres;12 años;Defunciones teóricas;1980;33,105516
Hombres;12 años;Defunciones teóricas;1979;34,556251
Hombres;12 años;Defunciones teóricas;1978;41,450421
Hombres;12 años;Defunciones teóricas;1977;37,79266
Hombres;12 años;Defunciones teóricas;1976;39,627673
Hombres;12 años;Defunciones teóricas;1975;35,907521
Hombres;12 años;Población estacionaria;1990;98.774,142278
Hombres;12 años;Población estacionaria;1989;98.770,091593
Hombres;12 años;Población estacionaria;1988;98.761,065899
Hombres;12 años;Población estacionaria;1987;98.636,601591
Hombres;12 años;Población estacionaria;1986;98.583,757763
Hombres;12 años;Población estacionaria;1985;98.579,606877
Hombres;12 años;Población estacionaria;1984;98.491,991291
Hombres;12 años;Población estacionaria;1983;98.363,152941
Hombres;12 años;Población estacionaria;1982;98.336,15032
Hombres;12 años;Población estacionaria;1981;98.152,702063
Hombres;12 años;Población estacionaria;1980;98.071,976518
Hombres;12 años;Población estacionaria;1979;97.842,574186
Hombres;12 años;Población estacionaria;1978;97.718,934499
Hombres;12 años;Población estacionaria;1977;97.612,958376
Hombres;12 años;Población estacionaria;1976;97.474,744252
Hombres;12 años;Población estacionaria;1975;97.313,678367
Hombres;12 años;Tiempo por vivir;1990;6.152.102,2516
Hombres;12 años;Tiempo por vivir;1989;6.155.054,91
Hombres;12 años;Tiempo por vivir;1988;6.164.848,3807
Hombres;12 años;Tiempo por vivir;1987;6.169.354,7362
Hombres;12 años;Tiempo por vivir;1986;6.154.851,1792
Hombres;12 años;Tiempo por vivir;1985;6.122.597,9612
Hombres;12 años;Tiempo por vivir;1984;6.133.288,4557
Hombres;12 años;Tiempo por vivir;1983;6.110.543,9732
Hombres;12 años;Tiempo por vivir;1982;6.132.196,3706
Hombres;12 años;Tiempo por vivir;1981;6.069.910,4198
Hombres;12 años;Tiempo por vivir;1980;6.056.046,9214
Hombres;12 años;Tiempo por vivir;1979;6.003.807,3146
Hombres;12 años;Tiempo por vivir;1978;5.964.863,1194
Hombres;12 años;Tiempo por vivir;1977;5.952.324,9719
Hombres;12 años;Tiempo por vivir;1976;5.907.975,8903
Hombres;12 años;Tiempo por vivir;1975;5.882.104,8328
Hombres;12 años;Esperanza de vida;1990;62,277009
Hombres;12 años;Esperanza de vida;1989;62,310188
Hombres;12 años;Esperanza de vida;1988;62,414695
Hombres;12 años;Esperanza de vida;1987;62,538997
Hombres;12 años;Esperanza de vida;1986;62,425147
Hombres;12 años;Esperanza de vida;1985;62,10024
Hombres;12 años;Esperanza de vida;1984;62,264161
Hombres;12 años;Esperanza de vida;1983;62,111582
Hombres;12 años;Esperanza de vida;1982;62,350163
Hombres;12 años;Esperanza de vida;1981;61,831781
Hombres;12 años;Esperanza de vida;1980;61,740659
Hombres;12 años;Esperanza de vida;1979;61,351004
Hombres;12 años;Esperanza de vida;1978;61,027546
Hombres;12 años;Esperanza de vida;1977;60,967032
Hombres;12 años;Esperanza de vida;1976;60,59725
Hombres;12 años;Esperanza de vida;1975;60,433255
Hombres;13 años;Tasa de mortalidad;1990;0,300953
Hombres;13 años;Tasa de mortalidad;1989;0,305974
Hombres;13 años;Tasa de mortalidad;1988;0,291123
Hombres;13 años;Tasa de mortalidad;1987;0,322813
Hombres;13 años;Tasa de mortalidad;1986;0,258325
Hombres;13 años;Tasa de mortalidad;1985;0,31136
Hombres;13 años;Tasa de mortalidad;1984;0,343048
Hombres;13 años;Tasa de mortalidad;1983;0,342546
Hombres;13 años;Tasa de mortalidad;1982;0,335764
Hombres;13 años;Tasa de mortalidad;1981;0,384462
Hombres;13 años;Tasa de mortalidad;1980;0,354728
Hombres;13 años;Tasa de mortalidad;1979;0,384841
Hombres;13 años;Tasa de mortalidad;1978;0,369085
Hombres;13 años;Tasa de mortalidad;1977;0,435331
Hombres;13 años;Tasa de mortalidad;1976;0,359448
Hombres;13 años;Tasa de mortalidad;1975;0,431417
Hombres;13 años;Promedio de años vividos el último año de vida;1990;0,504164
Hombres;13 años;Promedio de años vividos el último año de vida;1989;0,527436
Hombres;13 años;Promedio de años vividos el último año de vida;1988;0,521366
Hombres;13 años;Promedio de años vividos el último año de vida;1987;0,525504
Hombres;13 años;Promedio de años vividos el último año de vida;1986;0,493306
Hombres;13 años;Promedio de años vividos el último año de vida;1985;0,496537
Hombres;13 años;Promedio de años vividos el último año de vida;1984;0,460524
Hombres;13 años;Promedio de años vividos el último año de vida;1983;0,491745
Hombres;13 años;Promedio de años vividos el último año de vida;1982;0,545132
Hombres;13 años;Promedio de años vividos el último año de vida;1981;0,530158
Hombres;13 años;Promedio de años vividos el último año de vida;1980;0,470998
Hombres;13 años;Promedio de años vividos el último año de vida;1979;0,454981
Hombres;13 años;Promedio de años vividos el último año de vida;1978;0,502751
Hombres;13 años;Promedio de años vividos el último año de vida;1977;0,464402
Hombres;13 años;Promedio de años vividos el último año de vida;1976;0,491572
Hombres;13 años;Promedio de años vividos el último año de vida;1975;0,505618
Hombres;13 años;Riesgo de muerte;1990;0,300908
Hombres;13 años;Riesgo de muerte;1989;0,30593
Hombres;13 años;Riesgo de muerte;1988;0,291082
Hombres;13 años;Riesgo de muerte;1987;0,322763
Hombres;13 años;Riesgo de muerte;1986;0,258291
Hombres;13 años;Riesgo de muerte;1985;0,311311
Hombres;13 años;Riesgo de muerte;1984;0,342985
Hombres;13 años;Riesgo de muerte;1983;0,342487
Hombres;13 años;Riesgo de muerte;1982;0,335712
Hombres;13 años;Riesgo de muerte;1981;0,384392
Hombres;13 años;Riesgo de muerte;1980;0,354662
Hombres;13 años;Riesgo de muerte;1979;0,384761
Hombres;13 años;Riesgo de muerte;1978;0,369018
Hombres;13 años;Riesgo de muerte;1977;0,435229
Hombres;13 años;Riesgo de muerte;1976;0,359382
Hombres;13 años;Riesgo de muerte;1975;0,431325
Hombres;13 años;Supervivientes;1990;98.762,472107
Hombres;13 años;Supervivientes;1989;98.758,488477
Hombres;13 años;Supervivientes;1988;98.748,190189
Hombres;13 años;Supervivientes;1987;98.623,995297
Hombres;13 años;Supervivientes;1986;98.569,377739
Hombres;13 años;Supervivientes;1985;98.566,994224
Hombres;13 años;Supervivientes;1984;98.477,97351
Hombres;13 años;Supervivientes;1983;98.347,531844
Hombres;13 años;Supervivientes;1982;98.320,782481
Hombres;13 años;Supervivientes;1981;98.137,552555
Hombres;13 años;Supervivientes;1980;98.055,366632
Hombres;13 años;Supervivientes;1979;97.825,41147
Hombres;13 años;Supervivientes;1978;97.699,053961
Hombres;13 años;Supervivientes;1977;97.594,070998
Hombres;13 años;Supervivientes;1976;97.456,147302
Hombres;13 años;Supervivientes;1975;97.296,344543
Hombres;13 años;Defunciones teóricas;1990;29,718442
Hombres;13 años;Defunciones teóricas;1989;30,213152
Hombres;13 años;Defunciones teóricas;1988;28,74385
Hombres;13 años;Defunciones teóricas;1987;31,832197
Hombres;13 años;Defunciones teóricas;1986;25,459598
Hombres;13 años;Defunciones teóricas;1985;30,685026
Hombres;13 años;Defunciones teóricas;1984;33,776455
Hombres;13 años;Defunciones teóricas;1983;33,682721
Hombres;13 años;Defunciones teóricas;1982;33,00749
Hombres;13 años;Defunciones teóricas;1981;37,723317
Hombres;13 años;Defunciones teóricas;1980;34,776478
Hombres;13 años;Defunciones teóricas;1979;37,639383
Hombres;13 años;Defunciones teóricas;1978;36,052667
Hombres;13 años;Defunciones teóricas;1977;42,47579
Hombres;13 años;Defunciones teóricas;1976;35,024014
Hombres;13 años;Defunciones teóricas;1975;41,966361
